,Unnamed: 0,employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
395,395,58138,7,12,0,1,0,1,33,1.0,7,0,0,48,0
396,396,68064,5,15,0,0,0,1,35,3.0,6,0,0,66,0
397,397,6711,7,30,0,1,2,1,23,3.0,2,0,0,51,0
398,398,51002,0,6,2,1,0,1,32,3.0,4,0,0,86,0
399,399,5132,4,11,0,1,2,4,31,3.0,6,0,0,59,0
400,400,15801,4,18,0,0,0,1,40,4.0,13,0,0,60,0
401,401,47265,5,11,2,1,0,1,43,2.0,7,0,0,70,0
402,402,26798,4,25,2,1,0,1,38,3.0,6,0,0,60,0
403,403,72203,7,31,0,1,0,1,36,5.0,8,0,0,49,0
404,404,46862,5,31,2,1,0,1,49,5.0,20,1,0,65,0
405,405,75629,7,14,0,0,2,1,32,1.0,4,0,0,50,0
406,406,10452,0,11,0,1,0,2,26,3.0,2,0,0,91,0
407,407,37017,0,31,0,1,2,1,55,3.0,18,0,0,87,0
408,408,76427,2,14,2,0,0,1,35,3.0,5,0,0,50,0
409,409,46925,4,33,2,0,0,1,36,4.0,6,1,0,59,0
410,410,43828,7,23,0,1,0,1,29,5.0,4,1,0,45,0
411,411,58383,5,28,0,1,0,1,46,3.0,19,1,0,72,0
412,412,20660,6,19,0,1,2,2,30,3.0,4,0,0,84,0
413,413,46166,7,11,0,1,0,1,51,5.0,19,0,0,40,0
414,414,11123,7,21,2,1,0,1,37,3.0,7,0,0,54,0
415,415,67946,0,25,0,1,0,1,27,3.0,2,0,0,88,0
416,416,41763,7,18,0,1,0,1,43,1.0,4,0,0,49,0
417,417,40628,2,25,0,0,0,1,31,3.0,7,0,0,51,0
418,418,61482,4,31,2,0,2,2,38,4.0,9,1,0,65,0
419,419,63083,7,11,2,0,0,1,43,1.0,10,0,0,45,0
420,420,33789,8,31,0,1,2,3,29,3.0,4,0,0,81,0
421,421,3540,8,14,2,0,2,1,30,3.0,2,0,0,79,0
422,422,51292,2,11,0,0,0,1,49,5.0,22,1,0,50,0
423,423,137,0,31,2,1,0,1,49,4.0,5,0,0,90,0
424,424,73204,7,31,2,1,2,1,36,2.0,5,0,0,48,0
425,425,73753,5,1,2,1,2,1,33,1.0,3,0,0,71,0
426,426,49737,7,14,2,1,0,3,52,3.0,25,0,0,49,0
427,427,22462,7,25,0,0,0,1,29,3.0,1,0,0,53,0
428,428,36905,4,31,0,1,0,1,37,3.0,11,0,0,56,0
429,429,16004,1,14,1,1,0,1,25,3.0,3,0,0,61,0
430,430,10002,2,11,1,1,2,1,24,3.0,1,1,0,52,0
431,431,43176,8,31,2,0,1,1,37,4.0,13,0,0,79,0
432,432,12538,4,5,0,1,0,1,35,5.0,10,1,0,59,1
433,433,56140,8,4,0,0,0,1,33,3.0,4,1,0,76,1
434,434,71196,5,11,0,0,2,1,33,5.0,9,1,0,71,0
435,435,57893,8,11,0,0,0,1,59,3.0,28,0,0,78,0
436,436,5640,0,11,0,1,2,1,29,3.0,1,0,0,88,0
437,437,41208,4,11,0,0,0,1,38,2.0,8,0,0,59,0
438,438,55857,4,11,0,1,2,1,48,4.0,13,0,0,57,0
439,439,27907,3,2,0,1,0,1,31,3.0,1,1,0,62,0
440,440,5933,8,29,2,0,2,1,32,1.0,5,0,0,77,0
441,441,44678,5,14,0,1,0,3,24,3.0,2,0,0,63,0
442,442,48266,8,31,2,1,2,2,37,5.0,5,1,0,77,0
443,443,46639,7,31,0,0,2,1,32,5.0,8,1,0,46,1
444,444,21523,7,28,0,1,0,1,31,3.0,2,0,0,48,0
445,445,32437,4,11,0,1,2,2,45,3.0,5,1,1,61,0
446,446,65689,7,11,0,1,0,1,57,5.0,6,0,0,45,0
447,447,73819,4,6,2,1,0,2,39,2.0,8,0,0,59,0
448,448,74019,5,11,2,1,2,1,42,1.0,4,0,0,70,0
449,449,76698,4,31,0,0,0,1,45,3.0,4,0,1,65,1
450,450,70387,4,23,2,1,2,1,41,3.0,3,1,0,61,0
451,451,56162,8,19,2,0,2,1,41,1.0,11,0,0,74,0
452,452,26260,7,16,2,1,2,1,34,1.0,7,0,0,50,0
453,453,53188,7,24,0,1,2,1,47,5.0,18,0,0,52,0
454,454,34074,7,17,2,1,2,1,33,5.0,7,1,0,51,0
455,455,38934,4,14,2,0,2,1,48,3.0,15,0,0,69,1
456,456,39799,4,6,0,1,0,1,34,4.0,3,0,0,60,0
457,457,40775,7,0,2,1,0,1,35,5.0,4,1,0,47,0
458,458,41928,0,0,2,1,2,1,35,5.0,4,1,0,84,0
459,459,31364,8,6,0,0,2,2,26,3.0,2,0,0,79,0
460,460,25351,7,5,2,1,2,1,45,3.0,17,0,0,49,0
461,461,72690,7,33,2,0,2,1,31,3.0,1,0,0,54,0
462,462,11666,7,27,0,1,2,1,30,5.0,7,0,0,49,0
463,463,10167,7,4,0,1,2,1,46,1.0,5,0,0,50,0
464,464,43399,4,11,0,0,0,1,60,5.0,4,1,0,56,0
465,465,72916,4,19,0,1,0,1,44,5.0,11,1,0,55,0
466,466,19440,8,14,2,1,2,3,35,3.0,3,0,0,86,0
467,467,55444,7,14,0,1,2,2,33,2.0,6,0,0,52,0
468,468,10360,4,30,0,1,2,1,38,4.0,8,1,0,55,0
469,469,66637,8,14,2,1,2,1,39,3.0,5,0,0,80,0
470,470,63026,7,18,0,1,0,1,30,3.0,2,0,0,50,0
471,471,53981,4,29,0,1,2,1,31,3.0,1,1,0,65,0
472,472,66248,7,31,0,1,2,1,57,4.0,3,0,0,50,0
473,473,73279,7,11,0,0,0,1,34,1.0,7,0,0,50,0
474,474,57365,4,11,0,1,0,1,38,3.0,4,1,0,66,0
475,475,36691,7,5,0,1,0,1,24,3.0,1,1,0,55,0
476,476,31987,5,8,2,1,0,1,45,3.0,16,0,0,87,1
477,477,73265,7,0,2,1,0,1,40,1.0,11,0,0,53,0
478,478,62530,5,25,0,1,0,2,32,3.0,3,0,0,70,0
479,479,52716,7,11,0,0,2,2,29,3.0,2,0,0,48,0
480,480,12930,1,11,0,0,0,1,39,4.0,11,0,0,59,0
481,481,70371,0,4,0,1,2,1,32,3.0,7,0,0,80,0
482,482,32774,4,11,2,1,0,2,57,4.0,7,1,0,58,0
483,483,78119,5,2,0,0,0,1,36,3.0,4,1,0,72,0
484,484,50338,7,11,0,1,0,1,34,1.0,5,0,0,46,0
485,485,64630,2,14,2,0,0,1,33,5.0,7,1,0,50,0
486,486,1830,8,11,2,1,2,1,39,2.0,4,1,0,81,0
487,487,60743,1,6,0,0,2,2,32,4.0,8,0,0,59,0
488,488,77734,8,11,0,1,1,1,31,3.0,6,0,0,77,0
489,489,51440,7,14,0,1,0,1,31,1.0,7,1,0,52,0
490,490,58579,5,14,0,0,0,1,25,3.0,3,0,0,68,0
491,491,38123,7,28,0,0,2,1,43,5.0,4,1,0,50,0
492,492,57033,4,11,0,1,2,1,25,3.0,1,0,0,65,0
493,493,42513,5,11,2,0,0,1,50,1.0,16,0,0,68,0
494,494,29146,4,14,2,1,0,3,32,3.0,4,1,0,64,1
495,495,72935,1,25,0,1,2,1,28,3.0,2,0,0,59,0
496,496,16889,7,8,0,1,0,1,32,1.0,5,0,0,51,0
497,497,6181,7,7,0,1,2,1,34,5.0,5,0,0,49,0
498,498,9025,4,7,0,1,0,1,30,5.0,4,0,0,55,0
499,499,65024,4,31,2,0,2,1,33,5.0,6,0,0,74,1
500,500,61874,5,31,2,1,2,2,46,4.0,19,1,0,70,0
501,501,30900,7,3,0,1,2,1,35,4.0,10,1,0,50,1
502,502,44381,4,31,0,1,0,1,33,5.0,8,1,0,59,1
503,503,805,4,14,0,1,2,1,30,4.0,4,0,0,59,0
504,504,10468,5,31,0,1,2,2,33,5.0,4,1,0,71,0
505,505,54127,7,4,0,1,0,1,28,4.0,5,0,0,52,0
506,506,63027,8,16,2,1,0,1,38,3.0,8,0,0,84,0
507,507,26944,7,11,0,0,2,1,34,2.0,7,1,0,49,1
508,508,6788,7,11,0,0,0,2,40,3.0,1,1,0,51,0
509,509,51318,5,24,0,0,2,2,30,3.0,5,0,0,73,0
510,510,30551,4,3,0,0,2,1,29,2.0,7,0,0,60,0
511,511,74141,6,18,0,1,2,1,30,3.0,3,0,0,83,0
512,512,16399,7,24,0,1,2,1,38,4.0,10,0,0,50,0
513,513,10389,4,31,0,1,0,3,40,3.0,11,0,0,60,0
514,514,15369,0,14,0,0,0,1,29,4.0,5,0,0,86,0
515,515,41337,2,11,2,0,2,1,53,4.0,25,0,0,47,0
516,516,633,7,8,0,0,2,1,26,3.0,2,0,0,49,0
517,517,30155,0,25,0,1,0,2,28,3.0,1,0,0,82,0
518,518,59337,0,14,2,1,2,1,26,3.0,1,1,0,84,0
519,519,3968,5,1,0,1,0,1,28,3.0,4,0,0,65,0
520,520,1709,2,31,0,0,2,1,30,3.0,3,0,0,51,0
521,521,1588,4,6,2,1,0,1,59,4.0,4,1,0,56,0
522,522,573,6,14,0,0,0,1,29,3.0,1,1,0,86,0
523,523,24750,8,5,0,1,2,1,31,3.0,4,0,0,83,0
524,524,9098,5,31,0,0,0,1,26,3.0,2,0,0,69,0
525,525,41768,4,10,2,0,2,1,37,3.0,10,0,0,62,0
526,526,43660,4,32,0,0,2,1,25,3.0,1,0,0,62,0
527,527,8027,8,24,0,1,0,1,27,2.0,3,1,0,78,0
528,528,15774,4,11,2,1,2,1,39,4.0,10,0,0,60,0
529,529,4857,0,20,0,1,0,1,36,5.0,3,1,0,91,1
530,530,58988,5,15,2,1,0,2,35,5.0,6,1,0,91,1
531,531,54550,8,32,0,0,0,1,28,3.0,1,0,0,81,0
532,532,31552,7,13,0,1,0,1,30,3.0,1,1,0,50,0
533,533,76968,5,14,2,1,2,1,37,5.0,9,1,0,75,0
534,534,73203,8,20,2,1,2,2,35,1.0,9,0,0,80,0
535,535,60095,7,20,2,0,0,1,30,1.0,5,0,0,54,0
536,536,6731,6,21,0,1,2,1,30,5.0,1,0,0,96,1
537,537,39725,8,11,0,1,0,1,45,4.0,3,0,0,83,0
538,538,70021,5,15,2,1,0,1,36,3.0,7,1,0,71,0
539,539,22958,7,2,0,1,2,1,37,3.0,4,0,0,50,0
540,540,21955,5,11,0,0,2,2,39,3.0,4,0,0,73,0
541,541,72984,4,10,0,1,0,1,37,5.0,6,0,0,59,0
542,542,63667,5,18,0,1,0,1,28,3.0,1,0,0,82,1
543,543,4147,5,14,2,1,2,1,40,3.0,12,0,0,70,0
544,544,28714,7,22,0,1,0,1,30,5.0,3,1,0,52,0
545,545,51959,4,24,2,1,0,1,36,4.0,7,0,0,56,0
546,546,68716,7,6,0,0,0,1,27,2.0,4,0,0,57,0
547,547,30802,4,2,0,0,0,1,29,1.0,4,0,0,57,0
548,548,34542,8,11,0,0,2,7,31,3.0,5,1,0,82,0
549,549,32970,5,14,2,1,0,1,36,4.0,7,1,0,67,0
550,550,10936,4,3,0,1,0,1,30,4.0,4,0,0,57,0
551,551,20326,0,20,2,1,0,2,32,3.0,6,1,0,86,0
552,552,38445,7,6,0,1,2,1,29,5.0,2,0,0,50,0
553,553,18621,7,11,0,0,0,1,29,3.0,1,0,0,45,0
554,554,10345,7,14,2,1,0,2,38,1.0,8,0,0,47,0
555,555,25834,5,11,2,0,0,1,51,3.0,15,0,0,71,0
556,556,333,1,14,2,1,0,1,32,3.0,8,0,0,58,0
557,557,28850,8,5,2,0,2,1,36,3.0,5,1,0,83,0
558,558,61888,4,6,0,1,2,2,30,5.0,5,1,0,57,0
559,559,30928,1,18,0,0,2,1,26,3.0,5,0,0,56,0
560,560,21230,6,31,0,1,2,2,32,5.0,3,1,0,83,1
561,561,22445,7,23,0,1,0,2,26,3.0,3,0,0,50,0
562,562,57206,0,20,0,1,2,1,30,4.0,2,0,0,83,0
563,563,57587,7,30,0,0,0,1,28,1.0,2,0,0,50,0
564,564,29950,7,18,0,1,2,1,40,3.0,18,1,0,55,1
565,565,1825,3,11,0,1,0,1,33,1.0,6,0,0,66,0
566,566,5272,4,11,1,0,2,1,24,3.0,1,0,0,73,1
567,567,49389,3,19,1,1,0,1,27,3.0,1,1,0,59,0
568,568,66875,4,21,0,1,2,1,30,4.0,2,1,0,61,0
569,569,51071,7,28,2,0,2,1,37,3.0,9,0,0,44,0
570,570,62499,4,11,0,0,0,1,33,3.0,9,0,0,58,0
571,571,4566,0,11,0,1,0,2,31,3.0,2,0,0,84,0
572,572,77674,7,24,0,1,2,1,43,3.0,3,0,0,48,0
573,573,70679,7,11,2,0,0,1,39,1.0,10,1,0,52,1
574,574,20516,7,11,0,1,0,1,24,3.0,2,1,1,81,1
575,575,45145,5,28,2,1,0,1,41,2.0,12,0,0,71,0
576,576,45721,6,28,2,1,0,1,35,5.0,4,1,0,85,0
577,577,52241,7,31,0,1,2,1,24,3.0,1,0,0,49,0
578,578,23337,7,0,2,1,2,3,33,2.0,7,0,0,53,0
579,579,8386,7,8,2,1,0,1,35,3.0,3,0,0,47,0
580,580,70491,7,6,0,1,2,1,30,2.0,8,1,1,50,0
581,581,23241,5,6,0,1,0,1,29,3.0,2,0,0,68,0
582,582,54003,7,30,0,1,0,1,28,5.0,2,1,0,50,0
583,583,24843,4,11,2,0,0,1,48,5.0,15,1,0,61,0
584,584,35222,8,11,0,1,0,1,31,3.0,3,0,0,79,0
585,585,47183,7,0,0,1,0,1,26,1.0,3,1,0,50,0
586,586,22660,7,19,0,1,2,2,24,3.0,1,0,0,47,0
587,587,11943,8,19,0,0,1,1,30,3.0,1,1,0,76,0
588,588,57744,4,32,2,0,2,1,38,3.0,2,1,0,61,0
589,589,29142,7,24,0,1,2,1,27,5.0,3,1,0,49,0
590,590,15620,8,11,2,0,0,1,49,1.0,24,0,0,77,0
591,591,44301,8,2,0,0,0,1,32,3.0,1,0,0,80,0
592,592,24875,4,27,0,1,0,1,26,3.0,1,0,0,65,0
593,593,61614,7,11,0,0,0,1,35,5.0,7,0,0,48,0
594,594,73393,1,11,0,0,0,2,46,3.0,3,0,0,59,0
595,595,27459,5,14,2,1,0,1,34,2.0,6,0,0,69,0
596,596,27533,1,14,0,0,2,2,30,1.0,3,1,0,59,0
597,597,47584,5,11,0,0,2,1,53,1.0,11,0,0,67,0
598,598,75636,7,28,2,1,2,1,49,3.0,17,0,0,48,0
599,599,18390,5,19,2,0,0,1,35,3.0,5,0,0,68,0
600,600,69146,6,14,2,1,0,1,34,4.0,4,0,0,83,0
601,601,10122,7,23,0,1,0,7,26,2.0,5,0,0,46,0
602,602,20927,7,0,0,1,2,2,29,3.0,1,0,0,47,0
603,603,60018,4,31,2,0,0,1,37,3.0,4,0,0,58,0
604,604,68791,0,19,0,1,0,2,25,4.0,2,0,0,80,0
605,605,25354,7,11,0,1,0,1,47,4.0,16,1,0,48,1
606,606,3491,0,3,0,1,2,1,28,2.0,5,0,0,85,0
607,607,74687,7,5,0,1,0,1,32,5.0,10,1,0,48,0
608,608,50049,5,10,0,1,0,1,34,3.0,4,0,0,71,0
609,609,30088,4,11,0,1,2,1,36,4.0,3,0,0,59,0
610,610,45140,3,14,0,1,0,1,32,2.0,6,0,0,59,0
611,611,35436,5,16,2,1,2,2,32,2.0,5,0,0,72,0
612,612,72109,7,32,0,1,0,1,29,4.0,3,0,0,52,0
613,613,24397,4,14,0,1,0,1,32,4.0,4,1,1,57,1
614,614,44154,7,14,0,1,0,5,27,3.0,2,0,0,52,0
615,615,60571,7,4,0,1,0,1,34,5.0,4,1,0,51,0
616,616,59722,7,7,2,0,0,1,36,3.0,8,0,0,48,0
617,617,27505,4,32,0,1,2,1,26,5.0,2,1,0,59,0
618,618,9072,7,5,2,1,0,1,33,4.0,3,1,0,94,1
619,619,14939,7,19,2,1,0,1,47,1.0,3,0,0,45,0
620,620,13888,7,2,0,1,0,1,42,3.0,2,0,0,48,0
621,621,44589,7,18,2,1,0,1,38,1.0,8,0,0,54,0
622,622,15024,8,25,0,0,2,4,32,5.0,8,0,0,93,1
623,623,57609,5,8,0,0,0,1,44,3.0,16,0,0,70,0
624,624,8470,7,14,2,1,0,1,33,4.0,5,1,0,46,0
625,625,47152,7,18,0,1,2,2,27,3.0,3,0,0,55,0
626,626,43153,8,11,2,1,0,2,50,5.0,14,0,0,85,0
627,627,4464,5,24,0,0,0,2,29,3.0,4,0,0,71,0
628,628,17190,5,27,0,1,0,1,29,5.0,4,0,0,84,1
629,629,109,8,19,0,1,2,2,28,3.0,2,0,0,79,0
630,630,48753,0,11,0,1,0,1,44,5.0,7,1,0,84,0
631,631,17602,4,32,0,0,0,1,32,4.0,2,1,0,61,0
632,632,71562,0,20,2,1,2,2,30,3.0,6,0,0,83,0
633,633,70593,4,13,0,1,0,1,37,5.0,4,1,0,59,0
634,634,4445,4,14,0,0,2,1,37,3.0,5,1,0,59,0
635,635,47038,7,5,0,1,2,1,32,1.0,4,0,0,52,0
636,636,31070,5,15,0,1,2,1,36,3.0,2,0,0,66,0
637,637,33000,5,11,0,0,0,2,34,3.0,4,1,0,62,0
638,638,20974,1,32,0,0,0,1,30,3.0,3,0,0,65,0
639,639,64764,8,11,0,1,2,1,26,3.0,1,1,1,81,1
640,640,38060,7,21,2,1,2,1,31,1.0,2,0,0,51,0
641,641,40172,8,11,0,1,1,1,41,5.0,7,0,0,83,0
642,642,36808,4,11,2,1,2,1,33,2.0,7,0,0,57,0
643,643,9763,4,12,0,1,0,1,25,4.0,3,0,0,58,0
644,644,76038,4,31,0,0,2,1,39,3.0,6,1,0,58,0
645,645,71813,5,3,0,0,2,1,31,3.0,6,0,0,70,0
646,646,42426,8,11,2,0,2,1,56,2.0,16,0,0,79,0
647,647,61602,7,5,0,1,0,1,30,1.0,3,0,0,50,0
648,648,48737,4,28,0,1,0,2,29,5.0,5,1,0,63,1
649,649,65518,7,33,2,1,2,1,31,4.0,3,0,0,50,0
650,650,70606,6,24,2,1,2,2,28,4.0,2,0,0,82,0
651,651,7717,0,12,0,1,0,2,30,2.0,3,0,0,82,0
652,652,68386,0,2,0,1,2,1,30,1.0,2,0,0,84,0
653,653,51891,5,31,0,0,0,1,29,4.0,6,1,0,65,0
654,654,36931,4,10,0,0,0,1,31,3.0,3,1,0,60,0
655,655,60567,0,17,0,1,0,1,30,3.0,6,1,0,84,1
656,656,22820,5,11,0,1,2,1,26,3.0,1,0,0,72,0
657,657,11028,4,7,0,1,2,1,44,5.0,4,1,0,60,0
658,658,6425,5,16,2,0,0,1,31,1.0,6,0,0,70,0
659,659,13047,8,26,0,0,0,1,35,4.0,3,0,0,77,0
660,660,63491,5,15,2,1,0,1,41,3.0,3,0,0,73,0
661,661,44748,7,17,0,1,0,1,33,5.0,7,1,0,47,0
662,662,32186,8,24,0,1,2,1,33,5.0,4,1,0,81,0
663,663,55275,4,11,1,1,2,1,26,5.0,3,0,0,60,0
664,664,48682,7,4,0,1,2,1,47,4.0,19,0,0,48,0
665,665,74930,7,2,0,1,2,1,28,5.0,5,1,0,51,0
666,666,45051,7,4,0,1,0,1,32,1.0,5,0,0,52,0
667,667,24675,7,16,0,1,0,1,36,3.0,10,0,0,50,0
668,668,28572,5,31,2,0,0,2,39,3.0,5,0,0,68,0
669,669,38163,8,31,0,0,0,1,29,5.0,2,1,0,81,0
670,670,65257,7,11,0,1,2,3,45,3.0,6,0,0,47,0
671,671,14988,4,11,0,1,2,1,48,2.0,4,0,0,58,0
672,672,12936,2,11,0,1,0,2,32,3.0,5,0,0,49,0
673,673,58180,4,11,0,0,0,1,39,2.0,5,0,0,63,0
674,674,20295,4,11,2,1,0,1,53,4.0,19,1,0,57,0
675,675,71073,7,14,0,1,0,1,42,3.0,4,0,0,53,0
676,676,2221,1,11,2,0,0,2,35,5.0,4,0,0,59,0
677,677,47279,0,27,0,1,2,1,30,1.0,4,0,0,82,0
678,678,40019,0,19,0,1,0,1,31,4.0,6,1,0,86,0
679,679,50781,4,32,0,1,0,1,26,5.0,3,0,0,56,0
680,680,64947,7,31,0,1,0,1,35,5.0,3,1,1,45,1
681,681,31258,7,31,0,1,2,1,45,1.0,5,0,0,52,0
682,682,11796,5,19,0,1,2,5,37,3.0,9,0,0,64,0
683,683,69912,4,11,0,0,0,1,42,5.0,10,1,0,59,0
684,684,38974,7,31,2,1,0,1,43,5.0,14,1,0,50,0
685,685,39544,4,2,0,1,0,1,27,5.0,2,1,0,58,0
686,686,5303,7,27,0,1,0,1,26,3.0,1,1,0,48,0
687,687,14189,7,6,2,1,2,1,38,1.0,10,0,0,50,0
688,688,35644,0,33,2,1,0,1,31,4.0,5,1,0,82,0
689,689,23232,4,6,0,0,2,1,30,2.0,2,0,0,64,0
690,690,28851,5,11,0,0,2,1,37,4.0,11,0,0,70,0
691,691,8174,7,7,2,1,0,1,35,1.0,4,0,0,48,0
692,692,72379,4,31,2,0,2,2,38,5.0,4,1,0,63,0
693,693,7814,6,14,0,1,2,3,30,5.0,2,0,0,85,0
694,694,54321,8,31,0,1,2,1,30,3.0,1,1,0,78,1
695,695,17873,7,23,0,1,2,2,28,3.0,2,0,0,52,0
696,696,32272,4,4,2,1,0,1,42,4.0,7,0,0,59,0
697,697,31847,5,14,0,1,2,1,33,2.0,7,0,0,68,0
698,698,11855,7,2,2,1,0,1,39,4.0,4,0,0,45,0
699,699,70961,7,31,0,1,2,1,33,2.0,7,1,0,49,0
700,700,32378,8,4,2,0,0,1,43,4.0,6,0,0,81,0
701,701,45064,4,5,0,0,2,1,30,4.0,7,0,0,59,0
702,702,28533,0,6,2,1,2,1,37,3.0,3,1,0,85,0
703,703,1412,8,24,0,1,0,1,33,4.0,6,1,1,81,0
704,704,15311,7,0,2,1,2,1,38,5.0,10,0,0,49,0
705,705,43786,0,14,0,0,2,2,27,3.0,3,1,0,85,1
706,706,13825,4,14,0,0,2,1,24,5.0,2,0,0,55,0
707,707,36207,4,7,0,0,2,1,35,2.0,10,0,0,58,0
708,708,18293,4,11,2,1,0,2,42,5.0,2,1,0,57,0
709,709,21794,7,20,2,1,0,1,32,3.0,7,0,0,53,0
710,710,11349,7,18,0,1,0,2,25,3.0,2,0,0,45,0
711,711,65504,5,11,2,0,0,1,35,5.0,6,1,0,67,0
712,712,73508,8,11,2,0,2,1,54,3.0,24,0,0,75,0
713,713,68754,7,25,0,1,0,1,33,2.0,3,0,0,45,0
714,714,6099,7,14,0,0,2,1,27,3.0,1,0,0,48,0
715,715,38634,0,24,0,1,0,2,28,3.0,2,1,0,86,1
716,716,38271,2,15,2,0,0,1,36,3.0,8,0,0,44,0
717,717,53405,5,11,2,0,0,3,51,3.0,7,1,0,72,0
718,718,77609,4,2,0,0,2,2,31,3.0,2,0,0,57,0
719,719,22580,7,18,0,1,0,2,25,1.0,4,0,0,47,0
720,720,43497,2,11,2,1,2,1,45,3.0,3,0,0,51,0
721,721,14781,1,31,0,1,2,1,31,3.0,4,0,0,64,0
722,722,14576,2,5,0,1,0,1,39,3.0,11,0,0,53,0
723,723,45407,5,6,0,0,0,1,39,4.0,5,1,0,73,0
724,724,3124,5,18,0,0,0,1,25,2.0,2,1,0,66,0
725,725,70800,4,28,2,0,2,1,37,5.0,8,1,1,99,1
726,726,35493,8,12,0,1,0,1,29,5.0,3,1,0,80,0
727,727,25396,7,30,0,1,0,1,27,1.0,5,0,0,52,0
728,728,5283,4,11,0,1,0,1,27,4.0,3,0,0,59,0
729,729,10067,7,2,0,1,0,1,47,4.0,6,0,0,51,0
730,730,46585,1,11,2,1,2,1,36,4.0,3,0,0,55,0
731,731,3225,4,32,0,1,0,1,35,5.0,9,1,0,58,0
732,732,55264,7,32,0,1,2,1,35,3.0,8,0,0,51,0
733,733,22333,8,11,0,0,2,2,32,3.0,5,1,0,82,0
734,734,63955,7,15,0,1,2,1,26,3.0,1,0,0,47,0
735,735,69334,1,20,2,1,0,1,33,3.0,3,1,1,60,1
736,736,4310,7,1,2,0,2,1,32,2.0,5,0,0,56,0
737,737,45756,5,10,0,1,0,1,41,5.0,4,1,0,73,0
738,738,10377,7,14,0,1,2,1,26,4.0,2,1,0,53,0
739,739,35903,1,4,2,1,2,1,40,5.0,4,0,0,58,0
740,740,50163,4,22,0,0,2,1,31,3.0,4,0,0,55,0
741,741,25255,8,31,0,1,0,1,25,3.0,2,0,0,78,0
742,742,21623,3,11,2,1,0,1,58,3.0,15,1,0,60,0
743,743,701,7,25,0,0,0,1,27,1.0,4,0,0,53,0
744,744,3440,7,19,0,1,0,1,29,5.0,5,1,0,52,0
745,745,68280,7,14,0,1,2,2,33,4.0,8,0,0,46,0
746,746,69785,2,11,0,0,0,1,28,3.0,1,0,0,43,0
747,747,69847,4,18,0,0,0,1,32,4.0,2,1,0,59,0
748,748,49317,1,31,2,0,2,1,36,5.0,2,1,0,57,0
749,749,1159,5,11,2,0,0,1,37,3.0,3,0,0,72,0
750,750,19141,2,25,0,1,0,1,30,5.0,7,1,0,51,0
751,751,14262,8,15,2,1,2,1,43,2.0,7,0,0,77,0
752,752,44397,8,21,2,0,0,1,31,3.0,5,1,0,81,0
753,753,32925,6,24,2,1,0,2,34,4.0,4,0,0,86,0
754,754,54216,4,11,0,1,2,1,45,4.0,18,1,0,61,0
755,755,2732,0,14,2,1,0,2,30,3.0,6,0,0,80,0
756,756,70028,0,6,0,1,2,3,39,3.0,6,0,0,84,0
757,757,15431,8,8,2,1,0,1,34,5.0,5,1,0,81,0
758,758,36487,8,6,2,1,0,1,36,2.0,8,0,0,86,0
759,759,68345,8,18,0,1,2,1,25,4.0,3,0,0,80,0
760,760,11310,7,25,0,1,2,1,28,4.0,4,0,0,45,0
761,761,5366,1,3,0,1,0,1,31,2.0,5,0,0,60,0
762,762,73314,5,11,2,0,0,1,49,5.0,7,1,0,73,0
763,763,11811,8,31,2,0,0,1,39,4.0,4,1,0,78,1
764,764,34277,7,24,0,1,2,1,49,3.0,19,0,0,50,0
765,765,48381,5,14,2,0,2,1,37,3.0,9,0,0,67,0
766,766,5108,8,18,0,0,2,1,38,2.0,5,1,0,79,0
767,767,77379,4,11,0,1,0,1,38,4.0,10,0,0,59,0
768,768,3144,7,14,2,1,2,1,44,1.0,9,0,0,54,0
769,769,69095,8,14,0,1,1,1,30,4.0,2,1,0,84,0
770,770,26952,0,4,2,1,0,1,34,2.0,6,0,0,86,0
771,771,36231,1,11,1,1,2,2,25,3.0,1,1,0,60,0
772,772,34336,4,11,2,0,2,2,34,5.0,7,0,0,61,0
773,773,9431,8,14,2,0,2,1,35,1.0,4,0,0,81,0
774,774,21346,5,8,0,0,0,1,38,2.0,4,0,0,65,0
775,775,49690,5,18,0,0,0,1,40,3.0,7,0,0,68,0
776,776,72435,3,11,0,0,0,1,52,3.0,4,1,1,55,0
777,777,23578,7,31,0,1,2,1,60,2.0,12,0,0,48,0
778,778,41187,7,19,0,1,2,6,27,3.0,1,0,0,58,0
779,779,354,4,14,0,1,0,1,32,2.0,5,1,0,62,0
780,780,58828,2,18,0,1,0,1,28,2.0,2,1,0,52,1
781,781,61780,7,33,0,1,2,1,28,1.0,3,0,0,52,0
782,782,7340,4,11,2,0,2,2,51,5.0,16,1,0,62,0
783,783,41693,7,11,2,1,2,1,33,4.0,5,0,0,49,0
784,784,28187,7,20,2,0,0,1,31,3.0,1,0,0,47,0
785,785,66834,7,20,0,1,0,1,26,2.0,3,0,0,54,0
786,786,60503,7,21,0,1,0,1,30,3.0,1,1,0,47,0
787,787,8698,4,4,0,0,2,1,29,5.0,2,1,0,60,0
788,788,17176,1,30,0,1,2,3,31,4.0,3,0,0,65,0
789,789,29130,4,14,0,1,2,1,43,2.0,11,0,0,57,0
790,790,31275,7,19,0,1,2,1,32,1.0,6,1,0,47,0
791,791,27190,4,31,0,1,2,1,33,3.0,4,0,0,74,1
